text,label,uuid,label_id
show me all flights between san francisco and philadelphia for september fifteenth,flight,ccd1e4db-1218-4cd8-ae4c-ef311bd9eef4,0
show me morning flights from atlanta to philadelphia,flight,a2bc81fc-e8c8-4ba7-af32-85f4d8b3daa0,0
what flights are there on saturdays from philadelphia to denver,flight,ffacddcc-2d6e-404d-9323-ee652756583e,0
i would like a flight from philadelphia to dallas that makes a stop in atlanta,flight,1f0efdfd-aae8-43bb-9c53-2ed1f023cf5d,0
all am flights departing pittsburgh arriving denver,flight,de3a26f6-7972-444e-a9a6-ba4eed224139,0
saturday or sunday flights between milwaukee and phoenix american airlines,flight,d07d693e-7abe-40d1-9bae-83c443e0a1bf,0
what is the cheapest one way fare from any city to another,airfare,a846c594-83f3-4c33-9da8-a86120d21f0a,1
first class price san francisco pittsburgh round trip,airfare,13df3769-7a97-44d9-a709-6ead26477f9d,1
please list flights between denver and boston,flight,bc0e66f2-7411-4a17-b241-d7619677bb61,0
what is the aircraft type with the greatest seating capacity,aircraft,de98a675-0e2c-48cf-94c8-ee1a0436230b,8
show me the earliest flight from cleveland to memphis,flight,b2bd68c7-22bc-44c3-addd-89116d571190,0
i 'd like to see all the economy fares from baltimore to philadelphia,airfare,df950000-4f23-4ed8-8377-8792ac5125a5,1
what flights are there from pittsburgh to dallas on wednesday morning,flight,f5e95439-d7a7-42b3-aa74-99485b1490d6,0
i 'd like to leave atlanta in the afternoon and arrive in philadelphia at 5 pm,flight,c87ac529-3e7c-46bc-a427-55f6c6a2e30c,0
are there any early flights from atlanta to washington on thursday mornings,flight,006d6239-2dab-4624-988a-bdc01e724611,0
what are the flights and prices from la to charlotte for monday morning,flight,b80437ac-030f-475e-8336-08834306d806,0
what is the cheapest flight flying from boston to atlanta before 8,flight,0f863248-bf14-463e-a169-b04c5d1cf081,0
show me the flights from san francisco to washington dc,flight,7f19d5af-7cbf-4b20-a8a6-680987ed02b2,0
i would like information on twa flights from washington to philadelphia,flight,63ac91c6-a5a5-4753-9d0a-2701d28399ec,0
show me the latest nonstop flight from denver to washington dc,flight,513b6672-a23d-4c69-99b8-b9553e057a8a,0
how many seats in a 734,capacity,9e13effd-c679-40f3-b2e0-45fa43c1034d,16
show me flights from pittsburgh to atlanta on monday afternoon,flight,5d81c071-28de-4546-85fe-330d475f1888,0
is there ground transportation from the airport in denver to downtown,ground_service,b2e7b0e0-2145-44a3-8a6d-ea9f2d2ba353,2
do you have a united flight from dallas to san francisco,flight,c71c13e8-f9d8-4ffe-a8da-96814632cf59,0
all flights from miami to new york,flight,21f055a6-9981-4d67-99b4-955e2954dbbd,0
for each airline flying between boston and san francisco what is the earliest flight,flight,79cacf63-f0eb-4c75-bbb8-c855b092c373,0
what flights leave san francisco after 8 pm and go to dallas fort worth,flight,4492d459-aea9-4582-b735-4d6287633932,0
i 'd like to see all the one way flights from denver to pittsburgh,flight,bd0ea94a-9a2c-42df-a6c5-8d8b4435a102,0
what flights from atlanta to st. louis on tuesday arriving around 230 pm,flight,3bc88f22-cf9d-484e-a9e9-adfa2a7d3130,0
does eastern airlines fly between boston and washington,flight,74858e73-a9c8-42f3-9b02-c86c1e0e16a6,0
hi i 'd like a flight from tampa to montreal,flight,6ae01695-cab7-48b3-bb93-abaf9f006057,0
all flights to baltimore after 12 pm,flight,58d2142f-434d-46d3-b479-48e6105a0964,0
what 're the flights from memphis to las vegas that arrive on a sunday,flight,9cb5c498-c47a-4371-8db7-2c59db9c1ed3,0
is there a red eye flight from san jose to nashville on wednesday the nineteenth of may,flight,b5b7a081-4e10-42d2-bef7-cd6905824e12,0
show me the flights from toronto to salt lake city which leave toronto after 6 pm,flight,da960aab-d335-4988-aa16-ce8bca1077d3,0
find the cheapest flight from denver to atlanta with a stopover in pittsburgh,flight,2132deb7-e4c9-4bb9-bb6b-355492020110,0
my destination is san francisco i live in denver i would like a flight on august thirtieth in the morning on any airline that will get me there,flight,8b17414b-3296-48a0-9c9f-e418b3e7baa1,0
please list the american airlines flights from houston to milwaukee,flight,e0bf433a-306a-4b0f-b66c-cbd44e7e62c3,0
show me all economy prices from dallas to baltimore,airfare,8a895377-9005-48c3-a155-22428f1e7152,1
how many passengers fit on a d9s,capacity,6f236cdf-647d-43cb-923a-130d14cc7e32,16
show me all the flights out of boston today,flight,fc54cff0-617b-429e-a4e4-bdba374159c5,0
what is the earliest flight from pittsburgh to san francisco,flight,6b357e8d-9ea9-4e9d-a0e8-0ea0d99a3061,0
flight from milwaukee to chicago,flight,7e188d72-689f-4b76-8344-90237dd8f43d,0
what are the flights from boston to washington,flight,231cecfa-9bd3-4c9f-a003-83103aed9215,0
show me the northwest flights from detroit to st. petersburg,flight,7297c5c5-216e-45a8-a4f8-3814288d1265,0
list all flights that leave from baltimore or denver or pittsburgh and arrive in philadelphia,flight,04d71028-4ae1-4c10-8af5-33db3bbf4d34,0
what are the flights available after 3 pm between denver and san francisco,flight,e1a9885b-f1b2-43b9-9c6d-27222acdc436,0
what are the flights from pittsburgh to denver and back,flight,be3dcabd-6063-47a5-9f5c-0ab53c61b638,0
what airlines have flights from boston to philadelphia that leave before 630 am,airline,463fe075-46c2-44fa-a0aa-b82f27c5a240,4
from seattle to salt lake city,flight,c3ec955f-7b6d-4255-adc3-cba9ff5f100a,0
i want to fly from baltimore to dallas round trip,flight,4df604de-6b6e-4e59-bd02-6161e8ec788c,0
the earliest flight from boston to san francisco please that will be serving a meal,flight,b9ba011d-ab5e-48b1-b357-cff155e0e8f6,0
i 'd like to book the cheapest one way flight from denver to pittsburgh on july fifteenth,flight,a1074fbb-c401-4299-81f3-76142ef1de14,0
i want to leave before 8 in the morning what flight should i take to atlanta from boston,flight,d9ee62c2-05f4-4cd3-beb4-c9a7c3df8b69,0
what flights are available friday from philadelphia to oakland,flight,08709591-af8b-4bfc-ac79-38330c0b1b36,0
what does the fare code qw mean,abbreviation,fd1711c9-210f-418f-a5dd-4539190e7269,6
list all daily flights between boston and oakland using delta airlines,flight,18d5c90a-d561-4228-8aa6-99c90acaf2f4,0
find travel arrangements for a round trip flight from baltimore to pittsburgh,flight,9ec5759b-d0ec-46a8-a50a-e450d233f4e3,0
what kind of airplane is flight ua 270 from denver to philadelphia,aircraft,9b3bb3b8-9324-4ed6-aaa8-3d2d49822ac8,8
does continental airlines fly from denver to san francisco,flight,6f73c50b-279a-4edc-bcf2-83097ca076b4,0
what are the morning flights from nashville to tacoma and from nashville to san jose in the next two days,flight,a1ae975a-cb74-44a1-ba1f-56f5a01343bb,0
what is the cheapest flight from dallas to baltimore,flight,d47aa781-81d4-42a9-ab0d-ff8ac5d55d30,0
do you have one to denver from philadelphia,flight,904d0ee3-620f-4f08-bfc1-600ee237ae23,0
show me the flights from newark to los angeles,flight,c541f7ca-b2d9-41f1-950e-fce48e7dfad3,0
how much does the limousine service cost within pittsburgh,ground_fare,50649062-0743-49d5-83e3-fd94782ed1ac,11
show me the latest flight from denver to boston,flight,b08aac9d-7c4f-4de6-ad89-02d13353b859,0
how many airports does oakland have,quantity,18a7b2e0-52b9-45fb-8ddc-b8a243315885,3
show me some information on making a reservation from philadelphia to denver on sunday,flight,61c600b8-6380-4538-8c1f-8420b126d289,0
i need a flight from atlanta to baltimore and this flight should arrive at 7 pm please,flight,56bb8660-34fb-4de7-a6a9-463ba200d5ab,0
i need an early flight from denver to san francisco please and i would like breakfast served on that,flight,a808791c-c1b2-4c56-979e-f5d731daea6b,0
what is the earliest flight on friday from washington to san francisco,flight,f10b2747-3cd5-4af5-b3ff-7e274182f0f5,0
i would like a ticket leaving from denver colorado to atlanta georgia with a stop in pittsburgh,airfare,27243647-f4c8-49e1-920e-d95b1c12e507,1
which airlines have flights between philadelphia and pittsburgh,airline,38a0b231-02b1-49b0-ab8d-3c412640b385,4
is there an early morning delta airlines flight between boston and washington,flight,a662de3c-1929-48b9-b701-e8f024929c59,0
pittsburgh to baltimore please on january one,flight,1f3223ac-d087-430e-98c7-72c22a7711f5,0
okay let 's see do you have a flight on delta airline from atlanta to boston,flight,303fb199-93e4-4424-bb9d-6140ea0d63d7,0
i would like to schedule a flight on american airlines from philadelphia to san francisco that makes a stop in denver,flight,068ff30d-ad22-49ec-8bc7-014fd8c24c65,0
list the flights from philadelphia to san francisco which have a layover in dallas,flight,4f74256f-a01e-4a8f-8bcb-54faf3e0044a,0
what times does the late afternoon flight leave from washington for denver,flight_time,cdd389cb-51d9-45f9-9a29-562cd48ef096,5
does continental fly from boston to san francisco,flight,e8c12b18-c09e-4523-a4ef-bde967a1d2bb,0
show me the flights from philadelphia to baltimore in the morning,flight,cf5c102c-990a-4adc-8d0b-f4500d85a882,0
is there a round trip flight from baltimore to dallas connecting in denver,flight,d149222b-883f-4f05-950f-ebbfb2c73f8c,0
what kind of ground transportation is available in las vegas,ground_service,fcb29368-4e86-4064-bf31-6a304d23d234,2
i would like to know the flights from denver to pittsburgh leaving on monday,flight,68527f24-0d84-411d-95f4-1e1421171c52,0
i 'm in miami and i 'd like to travel to las vegas on sunday,flight,bf181e96-5814-4eff-b2fc-4c0b2d8ad090,0
list all nonstop flights on wednesday from baltimore to newark before noon,flight,af882527-cbcc-4dd4-a798-8e7687db6012,0
what does ea mean,abbreviation,2136fdce-7905-4079-99a9-b51d8560ed22,6
show me the names of airlines in atlanta,airline,e63467b4-bc29-4e65-92f5-88f30ab4f242,4
does delta fly from atlanta to san francisco,flight,bbe4fc0d-8ed5-4bb0-9f29-461b0fcba095,0
find me a flight from boston to san francisco with layover in denver on united,flight,ff35c6bd-5557-4188-a5da-40b7140d989b,0
list all afternoon flights on united airlines from san francisco to denver,flight,b570350c-d82f-424a-975a-c32f00879d50,0
list flights from atlanta to boston on wednesday afternoon and thursday morning,flight,626d41ac-eeba-419a-bb9c-2d1b39ebb479,0
list all united flights from philadelphia to san francisco,flight,a608e6d5-8c9e-44cd-851f-06fc402ffe8e,0
could you show me all flights from montreal to charlotte,flight,215320a8-f576-4eb1-bb25-af86c862c405,0
i am looking to get one air fare from baltimore to san francisco on a 747 leaving august twenty seventh,airfare,11e6ab6e-e106-4908-b75b-6647adcfd567,1
please give me flights from atlanta to boston on wednesday morning and thursday afternoon,flight,59616911-1d0f-4ef1-89dd-716d122b65e0,0
show me return flights from cincinnati to salt lake city nonstop,flight,5a4a9d59-6b71-432a-8983-ee619758f64c,0
are there any flights from denver to pittsburgh with a stopover in atlanta,flight,b6050f27-bcf8-4f31-bfea-1824be08afde,0
show me the airlines that fly from toronto to san francisco,airline,61e2d7d6-b0bc-47d6-90c4-ecb212a64d84,4
what flights depart san francisco after 4 pm and fly to washington via indianapolis,flight,c917570a-8aa5-452e-8f94-0041b7d76f58,0
show me the flights from boston to san francisco on united airlines,flight,d9868fb4-0876-413a-8dc6-3e493aa28b46,0
flights from cleveland to miami,flight,c74d05e0-5f98-4cd0-abf9-83b59dafd578,0
list all flights leaving denver on continental on sunday after 2134,flight,9063be1c-e66d-450e-ab81-926650a63a0f,0
please list the flights from charlotte to long beach arriving after lunch time,flight,9ef481d2-240f-487a-b16c-3ef4f8e65d9a,0
what classes of service does twa provide,flight,9a049c33-8372-462b-91b0-4a1583a29b82,0
i would like to fly from pittsburgh to atlanta,flight,e4502853-5e3a-42b5-998c-75f16ba8f2ea,0
what flights do you have from burbank to tacoma washington,flight,ae983554-03d0-4124-83ce-614589711c75,0
ground transfer in san francisco and prices,ground_service+ground_fare,cd4f157a-2bd7-494f-8318-f3f60b5f4d84,17
i would like information on flights leaving atlanta and arriving in dallas,flight,07e42cdc-779e-4889-8390-03f31e842a34,0
what are the delta flights from dallas to boston,flight,1f91bf26-0588-40fe-b033-fdb9224c70f7,0
i would like to plan a flight on american airlines from boston to denver,flight,0adbc94c-ca9c-4b52-93dc-c743d23d50d4,0
i need a flight from chicago to dallas on continental on june fifth,flight,af346ea2-d93f-4320-9d5d-fc92e69aa16f,0
what cities are served by canadian airlines international,city,163e6056-4167-4bc4-90ad-059569b1aae9,9
please show me the return flights from miami to new york,flight,65c744e7-be96-4e78-b0f2-8f4c1c244fcb,0
show me the fares from dallas to san francisco,airfare,ee5665ee-2c5e-4516-9f31-1110ea3aab8e,1
which airlines have connections between pittsburgh and baltimore,airline,2868e84e-366c-420a-9231-17a9f013d7f4,4
what flights from memphis to miami on wednesday,flight,c375c08b-825a-4b71-a0eb-aa39a2740a3e,0
all flights from san francisco to los angeles,flight,ec81badd-2e2d-40a1-9906-50c4f4c258fc,0
fine can you give me information on ground transportation in washington dc to downtown,ground_service,24069502-40a6-4548-a0ce-72f1814add9d,2
show me the flights that go from tacoma to miami,flight,194e9893-3e9b-44a4-912e-06e2e36cf190,0
yes what flights will be used on july seventh in the morning from atlanta to boston,flight,f4abf8ff-c00d-4144-a532-4da429119cdc,0
show me all flights to dallas from san francisco atlanta and pittsburgh,flight,453374af-5f83-4a57-b6e5-84e25ec2c77a,0
show me the flights from philadelphia to atlanta georgia,flight,34da2208-2217-4218-93af-c5ed18e210c4,0
show me all flights on us airlines from boston to oakland california which leave after 11 o'clock am,flight,e7ce6661-6bfd-437b-803b-e4ff26254274,0
information on flights from philadelphia to san francisco,flight,c5091c64-be32-4626-b43a-51a367de6aa2,0
could you please find me the cheapest one way fare from boston to philadelphia,airfare,a29b0f74-92c7-4abc-bf3d-017a145bbdea,1
show me flights monday night after 8 pm for dallas to boston,flight,497da09c-fbbb-48ba-8261-9483f2a64840,0
list airlines serving between denver and san francisco,airline,a4211c26-6e0a-4555-843d-d84f18699463,4
show flights and fare information from pittsburgh connecting through denver to oakland,flight,a579bef2-410b-483e-9024-79b8cc5e6db2,0
what are connecting flights from chicago into seattle on june fifth,flight,6b6e8b8e-1e07-4a3f-a072-edc70b721c68,0
please list all flights between boston and philadelphia operating on sundays,flight,dfabab5b-2ba0-4065-ba59-9e458baa629e,0
what are the dinner flights from indianapolis to san diego on wednesday may twelfth,flight,524d1b3f-5ece-4088-91da-e37a2351f37a,0
please list flights from atlanta to philly,flight,ad4b3dc3-bed7-41f5-9df0-6e4d723cedbd,0
please list all flights that leave denver before noon on northwest airlines,flight,663b08dd-f9a2-446c-991b-0222e2532959,0
what flights are available from boston to denver on wednesday in early morning,flight,2a538dda-9f9b-496a-9219-b55ee98cc05e,0
show me the southwest airlines flights from san diego to san francisco,flight,a0963a0c-159b-49f3-ae7a-d455c9c65d45,0
show me all flights from san diego to phoenix on a boeing 737,flight,dd2e7f8d-1712-4dbc-a295-a66000b11f6b,0
list the flights from indianapolis to houston,flight,2e2e09e8-6f46-47f3-8dfc-17fb32c6ba3c,0
